Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
106886, 0.0000000, 0.0000000, 0.0, 44.2008247, 12.0633554, -1.1, 3.9, 196.0, 5059364.50, 197.04, 44.2008094, 12.0633487, 3356
107428, 0.0000000, 0.0000000, 0.0, 44.2008018, 12.0633468, -1.2, 4.0, 198.0, 5059361.50, 197.04, 44.2007865, 12.0633392, 3356
107978, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0633344, -1.2, 4.2, 202.0, 5059359.50, 197.04, 44.2007637, 12.0633249, 3368
108519, 0.0000000, 0.0000000, 0.0, 44.2007637, 12.0633258, -1.1, 4.2, 206.0, 5059357.00, 197.04, 44.2007484, 12.0633144, 3360
109050, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0633106, -1.3, 4.3, 208.0, 5059355.00, 197.04, 44.2007293, 12.0632982, 3360
109589, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0632934, -1.4, 4.3, 211.0, 5059353.00, 197.04, 44.2007102, 12.0632791, 3368
110127, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0632829, -1.3, 3.8, 214.0, 5059351.50, 197.04, 44.2006988, 12.0632696, 3368
110687, 0.0000000, 0.0000000, 0.0, 44.2007026, 12.0632696, -1.5, 3.2, 217.0, 5059349.00, 197.04, 44.2006912, 12.0632572, 3360
111244, 0.0000000, 0.0000000, 0.0, 44.2006874, 12.0632534, -1.4, 3.1, 233.0, 5059347.50, 197.04, 44.2006797, 12.0632381, 3360
111807, 0.0000000, 0.0000000, 0.0, 44.2006835, 12.0632314, -1.3, 3.0, 257.0, 5059347.00, 197.04, 44.2006797, 12.0632133, 3364
112932, 0.0000000, 0.0000000, 0.0, 44.2006912, 12.0631980, -1.4, 2.9, 299.0, 5059347.00, 197.04, 44.2006988, 12.0631818, 3360
113471, 0.0000000, 0.0000000, 0.0, 44.2007026, 12.0631856, -1.2, 2.8, 324.0, 5059347.50, 197.04, 44.2007141, 12.0631752, 3360
